id,user_id,message,is_read,created_at
179,226,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.050511
180,227,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.050639
181,289,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.050755
182,461,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05089
183,170,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.051003
184,445,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05112
185,490,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05124
186,25,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05136
187,414,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.051465
188,477,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05157
189,26,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.527684
190,454,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.527896
191,427,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.527992
192,368,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528075
193,476,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528171
194,393,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528252
195,385,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528333
196,294,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528422
197,53,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528508
198,488,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528586
199,226,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528663
200,227,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528747
201,289,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528824
202,461,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528904
203,170,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.528991
204,445,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.52907
205,490,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.529148
206,25,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.529283
207,414,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.529382
208,477,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Avontuurlijke rondreis door Thailand. ✈️,false,2025-12-03 15:24:19.529462
209,9,Je zit in Groep #8!,false,2025-12-03 18:23:21.701548
210,527,Je zit in Groep #8!,false,2025-12-03 18:23:21.701682
211,11,Je zit in Groep #8!,false,2025-12-03 18:23:21.70173
212,3,Je zit in Groep #1!,false,2025-12-03 18:24:01.19254
213,2,Je zit in Groep #1!,false,2025-12-03 18:24:01.19258
214,1,Je zit in Groep #1!,true,2025-12-03 18:24:01.192603
215,442,Je zit in Groep #1!,false,2025-12-03 18:24:01.192628
216,82,Je zit in Groep #1!,false,2025-12-03 18:24:01.192651
217,472,Je zit in Groep #1!,false,2025-12-03 18:24:01.192672
218,29,Je zit in Groep #1!,false,2025-12-03 18:24:01.192692
219,337,Je zit in Groep #1!,false,2025-12-03 18:24:01.192711
220,481,Je zit in Groep #1!,false,2025-12-03 18:24:01.192732
221,436,Je zit in Groep #1!,false,2025-12-03 18:24:01.192758
222,482,Je zit in Groep #1!,false,2025-12-03 18:24:01.192779
223,10,Je zit in Groep #1!,false,2025-12-03 18:24:01.1928
224,17,Je zit in Groep #1!,false,2025-12-03 18:24:01.19282
225,392,Je zit in Groep #1!,false,2025-12-03 18:24:01.192839
226,340,Je zit in Groep #1!,false,2025-12-03 18:24:01.192859
227,112,Je zit in Groep #1!,false,2025-12-03 18:24:01.192878
228,137,Je zit in Groep #1!,false,2025-12-03 18:24:01.192897
229,498,Je zit in Groep #1!,false,2025-12-03 18:24:01.192916
230,7,Je zit in Groep #1!,false,2025-12-03 18:24:01.192936
231,170,Je zit in Groep #1!,false,2025-12-03 18:24:01.192955
232,4,Je bent toegevoegd aan Groep #1.,true,2025-12-03 20:04:53.022753
233,3,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.974403
234,2,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.974811
235,1,De reis naar USA is geannuleerd.,true,2025-12-03 20:21:46.974883
236,442,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.974929
237,82,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.974969
238,472,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975014
239,29,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975054
240,337,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975094
241,481,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975129
